,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
24,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.3064583271145365,Adaptive Biweight with first width 1560.0
25,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.612196660743229,Adaptive Biweight with first width 1560.0
26,7800.0,0,0,50,beta,390.0,100,2.0,2.133165395205705,Adaptive Biweight with first width 1560.0
27,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.29995137077207673,Adaptive Biweight with first width 1560.0
28,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5935986740807018,Adaptive Biweight with first width 1560.0
29,7800.0,0,0,50,beta,390.0,100,2.0,2.1319720623003398,Adaptive Biweight with first width 1560.0
30,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.28885068990906,Adaptive Biweight with first width 1560.0
31,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.50256746794217,Adaptive Biweight with first width 1560.0
32,7800.0,0,0,50,beta,390.0,100,2.0,1.9900945850981628,Adaptive Biweight with first width 1560.0
33,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2748889884301285,Adaptive Biweight with first width 1560.0
34,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.461976455691144,Adaptive Biweight with first width 1560.0
35,7800.0,0,0,50,beta,390.0,100,2.0,2.065895872202037,Adaptive Biweight with first width 1560.0
36,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.28815572932308026,Adaptive Biweight with first width 1560.0
37,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4692424658597567,Adaptive Biweight with first width 1560.0
38,7800.0,0,0,50,beta,390.0,100,2.0,1.9911341031686611,Adaptive Biweight with first width 1560.0
39,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2750109499188437,Adaptive Biweight with first width 1560.0
40,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4344292845393989,Adaptive Biweight with first width 1560.0
41,7800.0,0,0,50,beta,390.0,100,2.0,1.9652607701560283,Adaptive Biweight with first width 1560.0
42,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27692262388507666,Adaptive Biweight with first width 1560.0
43,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3944601809082604,Adaptive Biweight with first width 1560.0
44,7800.0,0,0,50,beta,390.0,100,2.0,1.835786430710021,Adaptive Biweight with first width 1560.0
45,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2740602036086928,Adaptive Biweight with first width 1560.0
46,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.320746111520945,Adaptive Biweight with first width 1560.0
47,7800.0,0,0,50,beta,390.0,100,2.0,1.858700064908086,Adaptive Biweight with first width 1560.0
48,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27837975354978833,Adaptive Biweight with first width 1560.0
49,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.325310749558868,Adaptive Biweight with first width 1560.0
50,7800.0,0,0,50,beta,390.0,100,2.0,1.8743408231129084,Adaptive Biweight with first width 1560.0
51,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2646785927663339,Adaptive Biweight with first width 1560.0
52,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3766480165189026,Adaptive Biweight with first width 1560.0
53,7800.0,0,0,50,beta,390.0,100,2.0,1.854100527185245,Adaptive Biweight with first width 1560.0
54,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2594699353917372,Adaptive Biweight with first width 1560.0
55,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4814723736140254,Adaptive Biweight with first width 1560.0
56,7800.0,0,0,50,beta,390.0,100,2.0,1.92816449254568,Adaptive Biweight with first width 1560.0
57,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2798869761893725,Adaptive Biweight with first width 1560.0
58,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4384960367285136,Adaptive Biweight with first width 1560.0
59,7800.0,0,0,50,beta,390.0,100,2.0,1.9270174623538303,Adaptive Biweight with first width 1560.0
60,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27889948178555624,Adaptive Biweight with first width 1560.0
61,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4479210046025253,Adaptive Biweight with first width 1560.0
62,7800.0,0,0,50,beta,390.0,100,2.0,1.93957218984534,Adaptive Biweight with first width 1560.0
63,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27658888504873524,Adaptive Biweight with first width 1560.0
64,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4910961743538125,Adaptive Biweight with first width 1560.0
65,7800.0,0,0,50,beta,390.0,100,2.0,1.892935627840892,Adaptive Biweight with first width 1560.0
66,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2606863589452181,Adaptive Biweight with first width 1560.0
67,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3231131113481729,Adaptive Biweight with first width 1560.0
68,7800.0,0,0,50,beta,390.0,100,2.0,1.7915350800961611,Adaptive Biweight with first width 1560.0
69,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2849991338644645,Adaptive Biweight with first width 1560.0
70,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4716979090675386,Adaptive Biweight with first width 1560.0
71,7800.0,0,0,50,beta,390.0,100,2.0,2.044932878661216,Adaptive Biweight with first width 1560.0
72,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2715586676058494,Adaptive Biweight with first width 1560.0
73,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5164756044613366,Adaptive Biweight with first width 1560.0
74,7800.0,0,0,50,beta,390.0,100,2.0,2.0239933011159463,Adaptive Biweight with first width 1560.0
75,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2846654508297796,Adaptive Biweight with first width 1560.0
76,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5059166291074626,Adaptive Biweight with first width 1560.0
77,7800.0,0,0,50,beta,390.0,100,2.0,2.017871065627907,Adaptive Biweight with first width 1560.0
78,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2819216635837532,Adaptive Biweight with first width 1560.0
79,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5452821679725175,Adaptive Biweight with first width 1560.0
80,7800.0,0,0,50,beta,390.0,100,2.0,2.11784959240638,Adaptive Biweight with first width 1560.0
81,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2734587276184133,Adaptive Biweight with first width 1560.0
82,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3542777847287175,Adaptive Biweight with first width 1560.0
83,7800.0,0,0,50,beta,390.0,100,2.0,1.8835157489303131,Adaptive Biweight with first width 1560.0
84,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2733730692413338,Adaptive Biweight with first width 1560.0
85,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4479418301684563,Adaptive Biweight with first width 1560.0
86,7800.0,0,0,50,beta,390.0,100,2.0,1.9044486512752532,Adaptive Biweight with first width 1560.0
87,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.24314206220157286,Adaptive Biweight with first width 1560.0
88,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5320405759968834,Adaptive Biweight with first width 1560.0
89,7800.0,0,0,50,beta,390.0,100,2.0,2.007888785260273,Adaptive Biweight with first width 1560.0
90,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2667608247072065,Adaptive Biweight with first width 1560.0
91,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4125194292999783,Adaptive Biweight with first width 1560.0
92,7800.0,0,0,50,beta,390.0,100,2.0,1.851670263420593,Adaptive Biweight with first width 1560.0
93,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2858526608588348,Adaptive Biweight with first width 1560.0
94,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4882551521297276,Adaptive Biweight with first width 1560.0
95,7800.0,0,0,50,beta,390.0,100,2.0,1.9754598664850669,Adaptive Biweight with first width 1560.0
96,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27397881847648337,Adaptive Biweight with first width 1560.0
97,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4371377186156682,Adaptive Biweight with first width 1560.0
98,7800.0,0,0,50,beta,390.0,100,2.0,1.9557112211242305,Adaptive Biweight with first width 1560.0
99,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.25754891693783083,Adaptive Biweight with first width 1560.0
100,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5651905015838772,Adaptive Biweight with first width 1560.0
101,7800.0,0,0,50,beta,390.0,100,2.0,2.014744250074005,Adaptive Biweight with first width 1560.0
102,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2861846913096821,Adaptive Biweight with first width 1560.0
103,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3285497124523598,Adaptive Biweight with first width 1560.0
104,7800.0,0,0,50,beta,390.0,100,2.0,1.8664212347984648,Adaptive Biweight with first width 1560.0
105,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2824356417264244,Adaptive Biweight with first width 1560.0
106,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4953213620567198,Adaptive Biweight with first width 1560.0
107,7800.0,0,0,50,beta,390.0,100,2.0,1.9814051596363316,Adaptive Biweight with first width 1560.0
108,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.30587960888277194,Adaptive Biweight with first width 1560.0
109,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3428565365319372,Adaptive Biweight with first width 1560.0
110,7800.0,0,0,50,beta,390.0,100,2.0,1.8126367854715308,Adaptive Biweight with first width 1560.0
111,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2522176806245701,Adaptive Biweight with first width 1560.0
112,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3683546284718462,Adaptive Biweight with first width 1560.0
113,7800.0,0,0,50,beta,390.0,100,2.0,1.888265482087228,Adaptive Biweight with first width 1560.0
114,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.28055892086019585,Adaptive Biweight with first width 1560.0
115,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4548956151028627,Adaptive Biweight with first width 1560.0
116,7800.0,0,0,50,beta,390.0,100,2.0,1.9938173169700968,Adaptive Biweight with first width 1560.0
117,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27662966132051003,Adaptive Biweight with first width 1560.0
118,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3066799842442962,Adaptive Biweight with first width 1560.0
119,7800.0,0,0,50,beta,390.0,100,2.0,1.8496121405900456,Adaptive Biweight with first width 1560.0
120,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2725366848017887,Adaptive Biweight with first width 1560.0
121,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5442651862542414,Adaptive Biweight with first width 1560.0
122,7800.0,0,0,50,beta,390.0,100,2.0,1.992171971821684,Adaptive Biweight with first width 1560.0
123,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2729513069431175,Adaptive Biweight with first width 1560.0
124,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4658128082920716,Adaptive Biweight with first width 1560.0
125,7800.0,0,0,50,beta,390.0,100,2.0,1.9211515345389176,Adaptive Biweight with first width 1560.0
126,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.26070687465992765,Adaptive Biweight with first width 1560.0
127,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2699639981707258,Adaptive Biweight with first width 1560.0
128,7800.0,0,0,50,beta,390.0,100,2.0,1.7660594987964382,Adaptive Biweight with first width 1560.0
129,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2816335685140558,Adaptive Biweight with first width 1560.0
130,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.6141006203371966,Adaptive Biweight with first width 1560.0
131,7800.0,0,0,50,beta,390.0,100,2.0,2.054268064595555,Adaptive Biweight with first width 1560.0
132,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2913261624145299,Adaptive Biweight with first width 1560.0
133,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.28085376895755,Adaptive Biweight with first width 1560.0
134,7800.0,0,0,50,beta,390.0,100,2.0,1.7944365744211292,Adaptive Biweight with first width 1560.0
135,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.286796805326104,Adaptive Biweight with first width 1560.0
136,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.36861874475169,Adaptive Biweight with first width 1560.0
137,7800.0,0,0,50,beta,390.0,100,2.0,1.879127727538629,Adaptive Biweight with first width 1560.0
138,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.3091762087089501,Adaptive Biweight with first width 1560.0
139,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.39661786844719,Adaptive Biweight with first width 1560.0
140,7800.0,0,0,50,beta,390.0,100,2.0,1.9019439577332315,Adaptive Biweight with first width 1560.0
141,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2652252021021041,Adaptive Biweight with first width 1560.0
142,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2743670193189005,Adaptive Biweight with first width 1560.0
143,7800.0,0,0,50,beta,390.0,100,2.0,1.7607950995908082,Adaptive Biweight with first width 1560.0
144,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.26840883931061144,Adaptive Biweight with first width 1560.0
145,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3435947580026175,Adaptive Biweight with first width 1560.0
146,7800.0,0,0,50,beta,390.0,100,2.0,1.852889384803796,Adaptive Biweight with first width 1560.0
147,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2687037733440877,Adaptive Biweight with first width 1560.0
148,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3596645786920707,Adaptive Biweight with first width 1560.0
149,7800.0,0,0,50,beta,390.0,100,2.0,1.8306838216946693,Adaptive Biweight with first width 1560.0
150,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2794070270124093,Adaptive Biweight with first width 1560.0
151,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3487432026800192,Adaptive Biweight with first width 1560.0
152,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8598677700937059,Adaptive Biweight with first width 1560.0
153,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2960167850827841,Adaptive Biweight with first width 1560.0
154,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3724489847848649,Adaptive Biweight with first width 1560.0
155,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9414376197895589,Adaptive Biweight with first width 1560.0
156,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.28724168489304464,Adaptive Biweight with first width 1560.0
157,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4805739587154656,Adaptive Biweight with first width 1560.0
158,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.1156279421980537,Adaptive Biweight with first width 1560.0
159,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.26773486145372954,Adaptive Biweight with first width 1560.0
160,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3971893005448042,Adaptive Biweight with first width 1560.0
161,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9020466474477744,Adaptive Biweight with first width 1560.0
162,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2877894740481231,Adaptive Biweight with first width 1560.0
163,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4006194262082707,Adaptive Biweight with first width 1560.0
164,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.850478511528601,Adaptive Biweight with first width 1560.0
165,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.26644433694424163,Adaptive Biweight with first width 1560.0
166,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5172834819865963,Adaptive Biweight with first width 1560.0
167,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0048477152688258,Adaptive Biweight with first width 1560.0
168,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2363765013243323,Adaptive Biweight with first width 1560.0
169,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4887257964118523,Adaptive Biweight with first width 1560.0
170,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9508824726377092,Adaptive Biweight with first width 1560.0
171,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.26257063805551983,Adaptive Biweight with first width 1560.0
172,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.2975016955644858,Adaptive Biweight with first width 1560.0
173,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.7166012766836236,Adaptive Biweight with first width 1560.0
174,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2673914724370662,Adaptive Biweight with first width 1560.0
175,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4403306698284584,Adaptive Biweight with first width 1560.0
176,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.890739503603156,Adaptive Biweight with first width 1560.0
177,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2764886683944137,Adaptive Biweight with first width 1560.0
178,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4666680719554706,Adaptive Biweight with first width 1560.0
179,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.995822822788094,Adaptive Biweight with first width 1560.0
180,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.25538648759771354,Adaptive Biweight with first width 1560.0
181,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4722509621497917,Adaptive Biweight with first width 1560.0
182,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9577297512019656,Adaptive Biweight with first width 1560.0
183,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2666760063480257,Adaptive Biweight with first width 1560.0
184,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4073650151474937,Adaptive Biweight with first width 1560.0
185,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.7819509261477045,Adaptive Biweight with first width 1560.0
186,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.23991383401291905,Adaptive Biweight with first width 1560.0
187,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3353741451162309,Adaptive Biweight with first width 1560.0
188,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.773792817857345,Adaptive Biweight with first width 1560.0
189,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.274820634125298,Adaptive Biweight with first width 1560.0
190,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.389919597294084,Adaptive Biweight with first width 1560.0
191,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9230525790168176,Adaptive Biweight with first width 1560.0
192,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.28257022274132965,Adaptive Biweight with first width 1560.0
193,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.582318370682222,Adaptive Biweight with first width 1560.0
194,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.087084383848982,Adaptive Biweight with first width 1560.0
195,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2812702994906537,Adaptive Biweight with first width 1560.0
196,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4354233907285132,Adaptive Biweight with first width 1560.0
197,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9583059299949759,Adaptive Biweight with first width 1560.0
198,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2849903048803609,Adaptive Biweight with first width 1560.0
199,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4248977536225187,Adaptive Biweight with first width 1560.0
200,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.911102360748538,Adaptive Biweight with first width 1560.0
201,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2740317956375787,Adaptive Biweight with first width 1560.0
202,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3328568997004857,Adaptive Biweight with first width 1560.0
203,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8346175657319184,Adaptive Biweight with first width 1560.0
204,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2454999344707317,Adaptive Biweight with first width 1560.0
205,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3947589388674622,Adaptive Biweight with first width 1560.0
206,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8665992588106195,Adaptive Biweight with first width 1560.0
207,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2696543223168649,Adaptive Biweight with first width 1560.0
208,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.500216040579142,Adaptive Biweight with first width 1560.0
209,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9699241067439708,Adaptive Biweight with first width 1560.0
210,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2978706230072797,Adaptive Biweight with first width 1560.0
211,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4144740632726531,Adaptive Biweight with first width 1560.0
212,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9892674813092932,Adaptive Biweight with first width 1560.0
213,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2599359665847893,Adaptive Biweight with first width 1560.0
214,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3679208178093296,Adaptive Biweight with first width 1560.0
215,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8450956595785333,Adaptive Biweight with first width 1560.0
216,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2880810470386123,Adaptive Biweight with first width 1560.0
217,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4907161599418175,Adaptive Biweight with first width 1560.0
218,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9350034288362157,Adaptive Biweight with first width 1560.0
219,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2776495266598469,Adaptive Biweight with first width 1560.0
220,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4565268609058943,Adaptive Biweight with first width 1560.0
221,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9644472271300917,Adaptive Biweight with first width 1560.0
222,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2555783145705229,Adaptive Biweight with first width 1560.0
223,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4085180612637314,Adaptive Biweight with first width 1560.0
224,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8534160353678009,Adaptive Biweight with first width 1560.0
225,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2637053897676928,Adaptive Biweight with first width 1560.0
226,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4663689597831946,Adaptive Biweight with first width 1560.0
227,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.981648915348707,Adaptive Biweight with first width 1560.0
228,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.28318046642554434,Adaptive Biweight with first width 1560.0
229,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4536467740609589,Adaptive Biweight with first width 1560.0
230,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9045878857987173,Adaptive Biweight with first width 1560.0
231,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.28144556373816043,Adaptive Biweight with first width 1560.0
232,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.2953075276937789,Adaptive Biweight with first width 1560.0
233,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.788762197121586,Adaptive Biweight with first width 1560.0
234,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2580617616773612,Adaptive Biweight with first width 1560.0
235,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4978658047421758,Adaptive Biweight with first width 1560.0
236,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9962441700760265,Adaptive Biweight with first width 1560.0
237,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2737727889242885,Adaptive Biweight with first width 1560.0
238,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5302874929599912,Adaptive Biweight with first width 1560.0
239,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9562662272173732,Adaptive Biweight with first width 1560.0
240,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2713927100877209,Adaptive Biweight with first width 1560.0
