T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22375984839782767,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.239627999374815,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9740234731851494,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20239688692056002,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.217696856179521,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.867228555693681,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21948870668997597,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.271420882733779,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9367091727083934,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21965903488221256,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2336449773234994,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.8408002183752712,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22248401076913712,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3596158987616243,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.125134921936524,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23990025055819553,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.4270106781071188,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.2207425511956314,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20525344438554818,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2980742667999503,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.935230487100832,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2217590881018441,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2422212993109751,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9836736395008494,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21971023803780992,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2195163858305538,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.014818877951102,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21584917880202284,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2693876218326443,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9239048320474579,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2268588714605717,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3941311964057497,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.060869685301349,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20994991800903956,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3821605644045714,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9891728028716493,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21003011634285496,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2346602209879163,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9346769368215975,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21763978319209143,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2971935106829104,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.952160197411563,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20491961743782452,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3564387707102492,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0305567005242744,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23099349601193792,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.043757473471382,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.6662584861718197,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.24572169915305736,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.324384109928966,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.1110065259942723,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21206872243550226,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3027379152144176,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9727306525466217,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2170629574702301,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.0864082972642297,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.7307747157886832,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2079438101726187,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2766511735323287,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.8901693053624096,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2316914499855318,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2895495434516648,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.077979261662436,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20953101475958977,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2970046179254713,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0706364534942456,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21590048468109818,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2537616727984644,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9551928263060632,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21202787583229127,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2702237393936437,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.917704762976516,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23690564142540574,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3399424609175536,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.1977294853276517,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2094896729080381,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3248564908719864,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.960272097488511,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22974585656860314,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3882195434165445,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.152298845182718,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22175011751822593,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3133910686415196,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.914904780668362,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23077116688418878,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2612115230804763,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9505238989205804,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22878466418483306,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2754933130371555,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.97543728794969,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21495878357504353,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.316808236030747,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0016795120793667,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21167996577852302,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.4886500841687855,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.266825235097558,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2402383652353677,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.295518232622554,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0289001889609577,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23759517836655503,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.1106234974228497,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.7281865892282617,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2292093977073972,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2666139745620346,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0345836925478373,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2319624586898417,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.5068860644258009,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.4670227270398746,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22232373166083083,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3434733581642788,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.976065126995229,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.24062990822228325,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.174668809904523,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9765002030601997,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.2346852067810622,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.205708179777891,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9615052377468831,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21564791151158982,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.297001258089318,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0748269775900283,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21287484023786635,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2947326823162126,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,1.9137278337091763,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.23159476320970104,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.411102245904781,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.094870722916425,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21761628056572352,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.5130604756960648,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.265537621421342,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.22114244453013351,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.2822078202242924,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0624130305637314,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.21953191137044542,Biweight 1200.0 width
12000.0,0,0,50,alpha,600.0,100,1.2396694214876032,1.3132340140477812,Biweight 1200.0 width
12000.0,0,0,50,beta,600.0,100,2.0,2.0435924339899745,Biweight 1200.0 width
12000.0,0,0,50,nu,600.0,100,0.20991735537190084,0.20883028431609513,Biweight 1200.0 width
