T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1267433698210016,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0408751212511247,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.7590408544532108,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11902650026286586,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1415403506068953,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.280953280665841,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1071833801111142,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.7947921265492135,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.7665641728604884,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1197482700874145,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2022951931274533,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9185910537536093,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12791852455740638,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1637826572370937,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.0192952546403413,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.13112388717159726,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.8093017214023022,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.791472776262478,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12026364561649562,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3367406109667845,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.2751699830510534,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11436416176678911,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3649162954575047,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.983864494183088,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11053067670075573,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0975650085503854,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.7873299788836208,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11142330294171272,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.9176367149853223,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.7417919727291589,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11188243199094457,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3808464260587743,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.224572343509785,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12123846096845897,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1943108605629686,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.100358110279348,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12637851026729915,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2912167152904699,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9611051779670163,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.0999192228137724,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0141032387957385,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.688461033947464,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1048211195451414,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.8376769434279522,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.6397533917886045,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11060093969914415,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0560509187195906,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.6381487577874132,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1256736754923048,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.913569936010182,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.865598237011419,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10901658992190015,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0023717481513645,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.753358634820577,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11433214827133656,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2000093365047868,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.13429628235974,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12391192460324348,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1969395587223968,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9903031972930447,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11877186389433884,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.288428710525216,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.0973775342845067,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1329244508535966,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.4285304403306638,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.3461481051282687,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12630716268940342,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2765011436982734,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.0513350009127653,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12059315201457123,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.352392168634604,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.1329062241317684,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11545277707815807,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2407461707825582,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9108107153506113,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11048584583642801,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2528504662802589,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.85869294325305,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10525891899007861,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1796245192452472,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.8192754598156748,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11345902850611832,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2045469010982714,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9779826669569294,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11962551986039018,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.8866842540540733,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.28376217393069,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10282577740364483,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3026713164137689,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.979068860266661,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11232543060428835,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.321584073899375,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.127818769282581,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.13108614036926008,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2673069577629164,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.3808484602839437,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10660722021284966,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1857293558977993,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.8232166267755985,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1225713178509813,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.9450182910083404,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.7250884277806113,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12627624602808618,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2124531786612585,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.4596111474969318,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12371938204696424,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1673501366656482,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.156508246106634,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1489420249651639,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3369596652951434,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.078000168621893,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1141563729673733,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.4473195200909035,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.1258491984491084,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.09451033025597193,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.910841410340931,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.00689433744646,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10313901475614161,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2239846814040238,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.026568444036499,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.13020771612004084,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3902739054906086,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.43103684691226,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11076802871088984,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.4766475877121388,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.133082618855046,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.10704911343941295,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0957695822694893,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.7997779015425452,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.09676471065394301,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.3683189295903915,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.143321042199059,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1407022254673981,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.2259615747347812,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.2062680655445934,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.12276011098000471,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,0.8868547437650007,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.5806676895369547,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.13638490820403812,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.0382107894162782,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9265444526630517,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.11998707570820917,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1579130714332517,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,1.9983211631849873,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.1357785819510438,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.391520725362939,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,beta,420.0,100,2.0,2.4322589243028787,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,nu,420.0,100,0.11482352941176471,0.13085764648210235,Adaptive Biweight with first width 2800.0
8400.0,0,0,50,alpha,420.0,100,1.2197647058823529,1.1870121738185275,Adaptive Biweight with first width 2800.0
