T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.26617699262744854,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4053233793963635,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.8704969945471155,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2741728141041088,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.5684852817448216,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.089057687170059,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.3035072418994299,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.498926052684557,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.03478792951954,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.29220267586694376,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.5697954290664933,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.0607360445726535,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.27899525456502977,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4395065906426887,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.9411986785188626,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2894297618587858,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.3788271792403528,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.8462461971031767,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2794748234697161,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4203018850328308,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.881025176210365,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2633058999921595,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4755962301352505,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.8928754407090738,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.29672294773957997,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.6107080611763096,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.104925632753126,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.3034526021748244,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.5613944878369772,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.086801651057197,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2841169898488938,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4974330284725315,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.9807393203207004,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.28060757515215495,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4727170220767916,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.0603115271200174,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2885802058898452,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4850604629702227,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,2.0067994258644126,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.27829487407115666,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4361650287162337,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.9511491402793866,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.27414842233379205,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.3924027003759178,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.8368199933328366,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2747512300749256,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.326509184930989,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.8495663409221288,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2819697548604028,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.3891594701261114,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.9349096219421957,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.2661307508415993,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.3744460387772763,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.860993858767863,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.26879631613366484,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.4739624804616265,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,beta,390.0,100,2.0,1.9361973229169942,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,nu,390.0,100,0.31740833034304,0.28717014720064876,Adaptive Biweight with first width 1560.0
7800.0,0,0,50,alpha,390.0,100,1.43481666068608,1.442335022071012,Adaptive Biweight with first width 1560.0
