,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
49,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2927616366231014,Adaptive Biweight with first width 975.0
50,7800.0,0,0,50,beta,390.0,100,2.0,1.8430191374344782,Adaptive Biweight with first width 975.0
51,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.26270310906483363,Adaptive Biweight with first width 975.0
52,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3571642108621462,Adaptive Biweight with first width 975.0
53,7800.0,0,0,50,beta,390.0,100,2.0,1.8373678459056193,Adaptive Biweight with first width 975.0
54,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.24982579575145225,Adaptive Biweight with first width 975.0
55,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.482631222254064,Adaptive Biweight with first width 975.0
56,7800.0,0,0,50,beta,390.0,100,2.0,1.918904012416772,Adaptive Biweight with first width 975.0
57,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2744102187282413,Adaptive Biweight with first width 975.0
58,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4386998413259056,Adaptive Biweight with first width 975.0
59,7800.0,0,0,50,beta,390.0,100,2.0,1.9322434969722533,Adaptive Biweight with first width 975.0
60,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27169068273913616,Adaptive Biweight with first width 975.0
61,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4898044120488727,Adaptive Biweight with first width 975.0
62,7800.0,0,0,50,beta,390.0,100,2.0,1.9693485057175804,Adaptive Biweight with first width 975.0
63,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2747286828539901,Adaptive Biweight with first width 975.0
64,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4908009998107519,Adaptive Biweight with first width 975.0
65,7800.0,0,0,50,beta,390.0,100,2.0,1.875369228454484,Adaptive Biweight with first width 975.0
66,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.25975734300164993,Adaptive Biweight with first width 975.0
67,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.318389863085034,Adaptive Biweight with first width 975.0
68,7800.0,0,0,50,beta,390.0,100,2.0,1.7891507440797394,Adaptive Biweight with first width 975.0
69,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2870404845164732,Adaptive Biweight with first width 975.0
70,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4673178079042382,Adaptive Biweight with first width 975.0
71,7800.0,0,0,50,beta,390.0,100,2.0,2.0674294850752446,Adaptive Biweight with first width 975.0
72,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27029391097785976,Adaptive Biweight with first width 975.0
73,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5268452905685068,Adaptive Biweight with first width 975.0
74,7800.0,0,0,50,beta,390.0,100,2.0,2.0248393627812886,Adaptive Biweight with first width 975.0
75,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2843761665449625,Adaptive Biweight with first width 975.0
76,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5278003711236978,Adaptive Biweight with first width 975.0
77,7800.0,0,0,50,beta,390.0,100,2.0,2.059133412473072,Adaptive Biweight with first width 975.0
78,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2801108602165706,Adaptive Biweight with first width 975.0
79,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5611017109562904,Adaptive Biweight with first width 975.0
80,7800.0,0,0,50,beta,390.0,100,2.0,2.1247875015663555,Adaptive Biweight with first width 975.0
81,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27869543608514025,Adaptive Biweight with first width 975.0
82,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3217942378107577,Adaptive Biweight with first width 975.0
83,7800.0,0,0,50,beta,390.0,100,2.0,1.8595001354952847,Adaptive Biweight with first width 975.0
84,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2757259131905061,Adaptive Biweight with first width 975.0
85,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4675185844515886,Adaptive Biweight with first width 975.0
86,7800.0,0,0,50,beta,390.0,100,2.0,1.9463283942184384,Adaptive Biweight with first width 975.0
87,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2391004108826705,Adaptive Biweight with first width 975.0
88,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5526987225223332,Adaptive Biweight with first width 975.0
89,7800.0,0,0,50,beta,390.0,100,2.0,2.0111817109482235,Adaptive Biweight with first width 975.0
90,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.26333396305111795,Adaptive Biweight with first width 975.0
91,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4027856432118413,Adaptive Biweight with first width 975.0
92,7800.0,0,0,50,beta,390.0,100,2.0,1.8249093138844807,Adaptive Biweight with first width 975.0
93,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.28212984311822376,Adaptive Biweight with first width 975.0
94,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.504539311152307,Adaptive Biweight with first width 975.0
95,7800.0,0,0,50,beta,390.0,100,2.0,1.9883347221225,Adaptive Biweight with first width 975.0
96,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.27149663912053873,Adaptive Biweight with first width 975.0
97,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4277028446859783,Adaptive Biweight with first width 975.0
98,7800.0,0,0,50,beta,390.0,100,2.0,1.9656825744003847,Adaptive Biweight with first width 975.0
99,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.25924405355108904,Adaptive Biweight with first width 975.0
100,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.5788245347451233,Adaptive Biweight with first width 975.0
101,7800.0,0,0,50,beta,390.0,100,2.0,2.0442669853943176,Adaptive Biweight with first width 975.0
102,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2854014653290671,Adaptive Biweight with first width 975.0
103,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.318903248009767,Adaptive Biweight with first width 975.0
104,7800.0,0,0,50,beta,390.0,100,2.0,1.8625585613572115,Adaptive Biweight with first width 975.0
105,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2817036504665419,Adaptive Biweight with first width 975.0
106,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.508791638560227,Adaptive Biweight with first width 975.0
107,7800.0,0,0,50,beta,390.0,100,2.0,2.0102997245427963,Adaptive Biweight with first width 975.0
108,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.31128444881978506,Adaptive Biweight with first width 975.0
109,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3476837677026756,Adaptive Biweight with first width 975.0
110,7800.0,0,0,50,beta,390.0,100,2.0,1.8394295105850385,Adaptive Biweight with first width 975.0
111,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2457689608899557,Adaptive Biweight with first width 975.0
112,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3671810253624008,Adaptive Biweight with first width 975.0
113,7800.0,0,0,50,beta,390.0,100,2.0,1.8878641759802322,Adaptive Biweight with first width 975.0
114,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2816202978313058,Adaptive Biweight with first width 975.0
115,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.4457625122263713,Adaptive Biweight with first width 975.0
116,7800.0,0,0,50,beta,390.0,100,2.0,1.998237471051316,Adaptive Biweight with first width 975.0
117,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2756578583758875,Adaptive Biweight with first width 975.0
118,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.288062154017768,Adaptive Biweight with first width 975.0
119,7800.0,0,0,50,beta,390.0,100,2.0,1.819635694486772,Adaptive Biweight with first width 975.0
120,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2663335206133211,Adaptive Biweight with first width 975.0
121,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.551579679858068,Adaptive Biweight with first width 975.0
122,7800.0,0,0,50,beta,390.0,100,2.0,1.9881267840022436,Adaptive Biweight with first width 975.0
123,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2673805204264888,Adaptive Biweight with first width 975.0
124,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.451665399824685,Adaptive Biweight with first width 975.0
125,7800.0,0,0,50,beta,390.0,100,2.0,1.903668397119982,Adaptive Biweight with first width 975.0
126,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2561363680408279,Adaptive Biweight with first width 975.0
127,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2528902152142825,Adaptive Biweight with first width 975.0
128,7800.0,0,0,50,beta,390.0,100,2.0,1.7481189643320485,Adaptive Biweight with first width 975.0
129,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2792513257133307,Adaptive Biweight with first width 975.0
130,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.6250610200142603,Adaptive Biweight with first width 975.0
131,7800.0,0,0,50,beta,390.0,100,2.0,2.064533319354884,Adaptive Biweight with first width 975.0
132,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2966419841984758,Adaptive Biweight with first width 975.0
133,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2998156862453782,Adaptive Biweight with first width 975.0
134,7800.0,0,0,50,beta,390.0,100,2.0,1.8344824609621448,Adaptive Biweight with first width 975.0
135,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2860732183450353,Adaptive Biweight with first width 975.0
136,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3674160677087042,Adaptive Biweight with first width 975.0
137,7800.0,0,0,50,beta,390.0,100,2.0,1.8829955950256925,Adaptive Biweight with first width 975.0
138,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.31068449806336745,Adaptive Biweight with first width 975.0
139,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3945152317432243,Adaptive Biweight with first width 975.0
140,7800.0,0,0,50,beta,390.0,100,2.0,1.9311549515809991,Adaptive Biweight with first width 975.0
141,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.25938628941811365,Adaptive Biweight with first width 975.0
142,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.2495601796099105,Adaptive Biweight with first width 975.0
143,7800.0,0,0,50,beta,390.0,100,2.0,1.726903673663546,Adaptive Biweight with first width 975.0
144,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.2663818963986063,Adaptive Biweight with first width 975.0
145,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3235887619453404,Adaptive Biweight with first width 975.0
146,7800.0,0,0,50,beta,390.0,100,2.0,1.832059759136364,Adaptive Biweight with first width 975.0
147,7800.0,0,0,50,nu,390.0,100,0.31740833034303995,0.26658959372232616,Adaptive Biweight with first width 975.0
148,7800.0,0,0,50,alpha,390.0,100,1.4348166606860802,1.3591963723346916,Adaptive Biweight with first width 975.0
149,7800.0,0,0,50,beta,390.0,100,2.0,1.8400814025482848,Adaptive Biweight with first width 975.0
150,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2486281103325067,Adaptive Biweight with first width 975.0
151,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4216338370330317,Adaptive Biweight with first width 975.0
152,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9758970901921449,Adaptive Biweight with first width 975.0
153,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2864707481552584,Adaptive Biweight with first width 975.0
154,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.205897614713819,Adaptive Biweight with first width 975.0
155,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9362089423746829,Adaptive Biweight with first width 975.0
156,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2809285284977601,Adaptive Biweight with first width 975.0
157,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4149717146104828,Adaptive Biweight with first width 975.0
158,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.1785522427944586,Adaptive Biweight with first width 975.0
159,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.23601128626451,Adaptive Biweight with first width 975.0
160,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3194985361346432,Adaptive Biweight with first width 975.0
161,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9262398243241128,Adaptive Biweight with first width 975.0
162,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2847835015746701,Adaptive Biweight with first width 975.0
163,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.2333615585236442,Adaptive Biweight with first width 975.0
164,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.801723614858396,Adaptive Biweight with first width 975.0
165,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2464898681939041,Adaptive Biweight with first width 975.0
166,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5650053076665769,Adaptive Biweight with first width 975.0
167,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.1396290887214384,Adaptive Biweight with first width 975.0
168,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.21914045247667985,Adaptive Biweight with first width 975.0
169,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.299400890294122,Adaptive Biweight with first width 975.0
170,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8062426738525719,Adaptive Biweight with first width 975.0
171,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.235337698287367,Adaptive Biweight with first width 975.0
172,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.224336897252302,Adaptive Biweight with first width 975.0
173,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.6770973369294204,Adaptive Biweight with first width 975.0
174,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.24294631821972004,Adaptive Biweight with first width 975.0
175,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5012449718534329,Adaptive Biweight with first width 975.0
176,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.976518862640022,Adaptive Biweight with first width 975.0
177,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2462052656153411,Adaptive Biweight with first width 975.0
178,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4173005015407598,Adaptive Biweight with first width 975.0
179,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0375858481608145,Adaptive Biweight with first width 975.0
180,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.22960049861828044,Adaptive Biweight with first width 975.0
181,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.370656557928703,Adaptive Biweight with first width 975.0
182,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.944912384279829,Adaptive Biweight with first width 975.0
183,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.25045032261940314,Adaptive Biweight with first width 975.0
184,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3398250847657844,Adaptive Biweight with first width 975.0
185,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.7441204905962724,Adaptive Biweight with first width 975.0
186,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.22691886751308146,Adaptive Biweight with first width 975.0
187,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.1049807961276552,Adaptive Biweight with first width 975.0
188,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.6868269647108305,Adaptive Biweight with first width 975.0
189,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.22742873384605045,Adaptive Biweight with first width 975.0
190,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3920252531837158,Adaptive Biweight with first width 975.0
191,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.074982092138,Adaptive Biweight with first width 975.0
192,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2805395602228386,Adaptive Biweight with first width 975.0
193,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5697830360856897,Adaptive Biweight with first width 975.0
194,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.3125745150599077,Adaptive Biweight with first width 975.0
195,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.260626026241841,Adaptive Biweight with first width 975.0
196,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3896168426260178,Adaptive Biweight with first width 975.0
197,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9745710376906398,Adaptive Biweight with first width 975.0
198,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.260408466169858,Adaptive Biweight with first width 975.0
199,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.2000810945626263,Adaptive Biweight with first width 975.0
200,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8240817295073275,Adaptive Biweight with first width 975.0
201,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2526583312242953,Adaptive Biweight with first width 975.0
202,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3009458573266992,Adaptive Biweight with first width 975.0
203,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9299164123176291,Adaptive Biweight with first width 975.0
204,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.23242141358802276,Adaptive Biweight with first width 975.0
