,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
783,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2212562608753768,Adaptive Biweight with first width 2400.0
784,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3623329512341462,Adaptive Biweight with first width 2400.0
785,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9098652354514525,Adaptive Biweight with first width 2400.0
786,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24515607427266986,Adaptive Biweight with first width 2400.0
787,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3835276216639034,Adaptive Biweight with first width 2400.0
788,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9342686221978793,Adaptive Biweight with first width 2400.0
789,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2419688881925711,Adaptive Biweight with first width 2400.0
790,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3493901500586694,Adaptive Biweight with first width 2400.0
791,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9426852864696695,Adaptive Biweight with first width 2400.0
792,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.22325507377579204,Adaptive Biweight with first width 2400.0
793,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3935028814947743,Adaptive Biweight with first width 2400.0
794,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9229272028116564,Adaptive Biweight with first width 2400.0
795,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.21832218461300654,Adaptive Biweight with first width 2400.0
796,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4356833924065713,Adaptive Biweight with first width 2400.0
797,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.964975256957722,Adaptive Biweight with first width 2400.0
798,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24093981321172325,Adaptive Biweight with first width 2400.0
799,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4075326074362593,Adaptive Biweight with first width 2400.0
800,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9396108597248942,Adaptive Biweight with first width 2400.0
801,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2371450903063735,Adaptive Biweight with first width 2400.0
802,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3856685140607723,Adaptive Biweight with first width 2400.0
803,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.031315986629586,Adaptive Biweight with first width 2400.0
804,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2492595699865221,Adaptive Biweight with first width 2400.0
805,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3629746376383032,Adaptive Biweight with first width 2400.0
806,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9060958872320424,Adaptive Biweight with first width 2400.0
807,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23811091690256625,Adaptive Biweight with first width 2400.0
808,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4087054248220356,Adaptive Biweight with first width 2400.0
809,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.041073596892374,Adaptive Biweight with first width 2400.0
810,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2410507783755857,Adaptive Biweight with first width 2400.0
811,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3435157861451148,Adaptive Biweight with first width 2400.0
812,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.8780664323552392,Adaptive Biweight with first width 2400.0
813,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23232836360263984,Adaptive Biweight with first width 2400.0
814,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3344490145310073,Adaptive Biweight with first width 2400.0
815,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.890090111939686,Adaptive Biweight with first width 2400.0
816,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.22592510735486185,Adaptive Biweight with first width 2400.0
817,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4411614023856416,Adaptive Biweight with first width 2400.0
818,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.94233444093799,Adaptive Biweight with first width 2400.0
819,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24328323663369866,Adaptive Biweight with first width 2400.0
820,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4002699032667547,Adaptive Biweight with first width 2400.0
821,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.012021987294008,Adaptive Biweight with first width 2400.0
822,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23407742222830816,Adaptive Biweight with first width 2400.0
823,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4006714494478174,Adaptive Biweight with first width 2400.0
824,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9834576080328932,Adaptive Biweight with first width 2400.0
825,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2432959464146971,Adaptive Biweight with first width 2400.0
826,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4801618279619595,Adaptive Biweight with first width 2400.0
827,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0409193266027112,Adaptive Biweight with first width 2400.0
828,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23045367424536756,Adaptive Biweight with first width 2400.0
829,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3959489115858454,Adaptive Biweight with first width 2400.0
830,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0187166965867687,Adaptive Biweight with first width 2400.0
831,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2387303646040032,Adaptive Biweight with first width 2400.0
832,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3080547452402156,Adaptive Biweight with first width 2400.0
833,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.8603759552336985,Adaptive Biweight with first width 2400.0
834,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23824337858699984,Adaptive Biweight with first width 2400.0
835,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3333970866127576,Adaptive Biweight with first width 2400.0
836,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9151650017657895,Adaptive Biweight with first width 2400.0
837,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24948984259650714,Adaptive Biweight with first width 2400.0
838,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3563046532745464,Adaptive Biweight with first width 2400.0
839,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.044372446838556,Adaptive Biweight with first width 2400.0
840,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.21643696669200346,Adaptive Biweight with first width 2400.0
841,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4526541584353254,Adaptive Biweight with first width 2400.0
842,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.002010651513492,Adaptive Biweight with first width 2400.0
843,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24690459755642705,Adaptive Biweight with first width 2400.0
844,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3800890570172242,Adaptive Biweight with first width 2400.0
845,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.00994221106562,Adaptive Biweight with first width 2400.0
846,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2357190632407421,Adaptive Biweight with first width 2400.0
847,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.35348926437051,Adaptive Biweight with first width 2400.0
848,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.89665494817751,Adaptive Biweight with first width 2400.0
849,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24778609490262196,Adaptive Biweight with first width 2400.0
850,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3982177635856234,Adaptive Biweight with first width 2400.0
851,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0024105429139216,Adaptive Biweight with first width 2400.0
852,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23550735157675246,Adaptive Biweight with first width 2400.0
853,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.2890479963067814,Adaptive Biweight with first width 2400.0
854,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.892306044997864,Adaptive Biweight with first width 2400.0
855,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2400586136929537,Adaptive Biweight with first width 2400.0
856,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3588784354562635,Adaptive Biweight with first width 2400.0
857,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.948079088955416,Adaptive Biweight with first width 2400.0
858,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.23152849179941284,Adaptive Biweight with first width 2400.0
859,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3532338918444875,Adaptive Biweight with first width 2400.0
860,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9409191045426155,Adaptive Biweight with first width 2400.0
861,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2561193136775953,Adaptive Biweight with first width 2400.0
862,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.383506522266982,Adaptive Biweight with first width 2400.0
863,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.028620848410191,Adaptive Biweight with first width 2400.0
864,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24983050730372985,Adaptive Biweight with first width 2400.0
865,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.4539369330772227,Adaptive Biweight with first width 2400.0
866,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.045659704740909,Adaptive Biweight with first width 2400.0
867,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2453985031274576,Adaptive Biweight with first width 2400.0
868,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3937740210230765,Adaptive Biweight with first width 2400.0
869,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9379172181890736,Adaptive Biweight with first width 2400.0
870,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2354915259318945,Adaptive Biweight with first width 2400.0
871,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3732911377571102,Adaptive Biweight with first width 2400.0
872,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0318911274656366,Adaptive Biweight with first width 2400.0
873,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2439166041624474,Adaptive Biweight with first width 2400.0
874,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3724266604001727,Adaptive Biweight with first width 2400.0
875,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.010539902292736,Adaptive Biweight with first width 2400.0
876,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2456157056698608,Adaptive Biweight with first width 2400.0
877,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3498000269217605,Adaptive Biweight with first width 2400.0
878,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9652243101193403,Adaptive Biweight with first width 2400.0
879,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2502000227909022,Adaptive Biweight with first width 2400.0
880,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3792619342786734,Adaptive Biweight with first width 2400.0
881,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0123029677794566,Adaptive Biweight with first width 2400.0
882,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.24714040977576165,Adaptive Biweight with first width 2400.0
883,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3549529369770783,Adaptive Biweight with first width 2400.0
884,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9467610006833644,Adaptive Biweight with first width 2400.0
885,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2477934778341805,Adaptive Biweight with first width 2400.0
886,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3608261153130743,Adaptive Biweight with first width 2400.0
887,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.0228408732514467,Adaptive Biweight with first width 2400.0
888,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2374590888601381,Adaptive Biweight with first width 2400.0
889,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.2917661357747905,Adaptive Biweight with first width 2400.0
890,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.8340847516375292,Adaptive Biweight with first width 2400.0
891,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2404878543587349,Adaptive Biweight with first width 2400.0
892,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3493131244637158,Adaptive Biweight with first width 2400.0
893,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,1.9677166902461436,Adaptive Biweight with first width 2400.0
894,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2484707626939318,Adaptive Biweight with first width 2400.0
895,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.484404193204539,Adaptive Biweight with first width 2400.0
896,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.1117748094308557,Adaptive Biweight with first width 2400.0
897,12000.0,0,0,50,nu,1702.0408163265304,100,0.228132906054984,0.2345810565175435,Adaptive Biweight with first width 2400.0
898,12000.0,0,0,50,alpha,1702.0408163265304,100,1.312531624219936,1.3771058897382868,Adaptive Biweight with first width 2400.0
899,12000.0,0,0,50,beta,1702.0408163265304,100,2.0,2.00142149625173,Adaptive Biweight with first width 2400.0
900,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22183835890309125,Adaptive Biweight with first width 2400.0
901,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.2591858720954427,Adaptive Biweight with first width 2400.0
902,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9130636022312042,Adaptive Biweight with first width 2400.0
903,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2237639171878957,Adaptive Biweight with first width 2400.0
904,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3025695775473831,Adaptive Biweight with first width 2400.0
905,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.8408336211293943,Adaptive Biweight with first width 2400.0
906,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2478128703085444,Adaptive Biweight with first width 2400.0
907,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3974916286804275,Adaptive Biweight with first width 2400.0
908,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0509161245773018,Adaptive Biweight with first width 2400.0
909,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2419306764732261,Adaptive Biweight with first width 2400.0
910,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3755741145390314,Adaptive Biweight with first width 2400.0
911,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9817454886842232,Adaptive Biweight with first width 2400.0
912,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.23423813644264774,Adaptive Biweight with first width 2400.0
913,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3503917279427828,Adaptive Biweight with first width 2400.0
914,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9608297784388409,Adaptive Biweight with first width 2400.0
915,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2414178757100485,Adaptive Biweight with first width 2400.0
916,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3558956860133418,Adaptive Biweight with first width 2400.0
917,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0582600139249103,Adaptive Biweight with first width 2400.0
918,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22883901852145386,Adaptive Biweight with first width 2400.0
919,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3746475241831255,Adaptive Biweight with first width 2400.0
920,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9631440520997516,Adaptive Biweight with first width 2400.0
921,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2471599083245289,Adaptive Biweight with first width 2400.0
922,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3625422190813827,Adaptive Biweight with first width 2400.0
923,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.972495815819284,Adaptive Biweight with first width 2400.0
924,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.24639300247908755,Adaptive Biweight with first width 2400.0
925,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4883165492932993,Adaptive Biweight with first width 2400.0
926,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.10634117167346,Adaptive Biweight with first width 2400.0
927,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.23981392716141045,Adaptive Biweight with first width 2400.0
928,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4077067926752176,Adaptive Biweight with first width 2400.0
929,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.038472943359136,Adaptive Biweight with first width 2400.0
930,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2538135847345918,Adaptive Biweight with first width 2400.0
931,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3384404201353062,Adaptive Biweight with first width 2400.0
932,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0018990294790817,Adaptive Biweight with first width 2400.0
933,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2488052791871148,Adaptive Biweight with first width 2400.0
934,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4468303136119944,Adaptive Biweight with first width 2400.0
935,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0335134863885966,Adaptive Biweight with first width 2400.0
936,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.247628940043793,Adaptive Biweight with first width 2400.0
937,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3721038389342202,Adaptive Biweight with first width 2400.0
938,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0392741023828207,Adaptive Biweight with first width 2400.0
939,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2424626325094881,Adaptive Biweight with first width 2400.0
940,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4287931440652333,Adaptive Biweight with first width 2400.0
941,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0236781648961557,Adaptive Biweight with first width 2400.0
942,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2258495053199632,Adaptive Biweight with first width 2400.0
943,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4443654901093492,Adaptive Biweight with first width 2400.0
944,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.017820548681576,Adaptive Biweight with first width 2400.0
945,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2280332310022269,Adaptive Biweight with first width 2400.0
946,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3517875783446764,Adaptive Biweight with first width 2400.0
947,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9551599739041643,Adaptive Biweight with first width 2400.0
948,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2339128359486608,Adaptive Biweight with first width 2400.0
949,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4245420407066087,Adaptive Biweight with first width 2400.0
950,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0375353417455675,Adaptive Biweight with first width 2400.0
951,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2319384332926355,Adaptive Biweight with first width 2400.0
952,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.355344814248493,Adaptive Biweight with first width 2400.0
953,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.949341552570844,Adaptive Biweight with first width 2400.0
954,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2430297482467233,Adaptive Biweight with first width 2400.0
955,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3745823062192388,Adaptive Biweight with first width 2400.0
956,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9454899714079368,Adaptive Biweight with first width 2400.0
957,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22189881647253315,Adaptive Biweight with first width 2400.0
958,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.235520538572618,Adaptive Biweight with first width 2400.0
959,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.7922650213726388,Adaptive Biweight with first width 2400.0
960,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2365526145092199,Adaptive Biweight with first width 2400.0
961,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4889981206008494,Adaptive Biweight with first width 2400.0
962,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.0774061131767114,Adaptive Biweight with first width 2400.0
963,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2568962144672247,Adaptive Biweight with first width 2400.0
964,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3064758226136746,Adaptive Biweight with first width 2400.0
965,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9038577538048964,Adaptive Biweight with first width 2400.0
966,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.24545848591781566,Adaptive Biweight with first width 2400.0
967,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.393732859633711,Adaptive Biweight with first width 2400.0
968,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.053351534084883,Adaptive Biweight with first width 2400.0
969,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.231591916950646,Adaptive Biweight with first width 2400.0
970,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3583535965043243,Adaptive Biweight with first width 2400.0
971,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.96966719600998,Adaptive Biweight with first width 2400.0
972,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2493096689394483,Adaptive Biweight with first width 2400.0
973,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.318204922081898,Adaptive Biweight with first width 2400.0
974,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9106124509202285,Adaptive Biweight with first width 2400.0
975,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2332525824578715,Adaptive Biweight with first width 2400.0
976,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4028646355807397,Adaptive Biweight with first width 2400.0
977,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9707605150952696,Adaptive Biweight with first width 2400.0
978,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22631237422882602,Adaptive Biweight with first width 2400.0
979,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.267375424376067,Adaptive Biweight with first width 2400.0
980,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.820513351944504,Adaptive Biweight with first width 2400.0
981,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2339887298372116,Adaptive Biweight with first width 2400.0
982,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3564195510152546,Adaptive Biweight with first width 2400.0
983,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.068628827844097,Adaptive Biweight with first width 2400.0
984,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.23695271534517856,Adaptive Biweight with first width 2400.0
985,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.412495017558686,Adaptive Biweight with first width 2400.0
986,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.085449881911384,Adaptive Biweight with first width 2400.0
987,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22288265334910465,Adaptive Biweight with first width 2400.0
988,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4825172398954578,Adaptive Biweight with first width 2400.0
989,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.11189630211512,Adaptive Biweight with first width 2400.0
990,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.23230614994737606,Adaptive Biweight with first width 2400.0
991,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3826871039464161,Adaptive Biweight with first width 2400.0
992,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.041205194512544,Adaptive Biweight with first width 2400.0
993,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.23613662369008154,Adaptive Biweight with first width 2400.0
994,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3401728981650614,Adaptive Biweight with first width 2400.0
995,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.8970936485420558,Adaptive Biweight with first width 2400.0
996,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.22575621092013404,Adaptive Biweight with first width 2400.0
997,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3486397344498962,Adaptive Biweight with first width 2400.0
998,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.9184022664966036,Adaptive Biweight with first width 2400.0
999,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2355474438324871,Adaptive Biweight with first width 2400.0
1000,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3228964015403657,Adaptive Biweight with first width 2400.0
1001,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.93882708708426,Adaptive Biweight with first width 2400.0
1002,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2254683006287044,Adaptive Biweight with first width 2400.0
1003,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.312031543881324,Adaptive Biweight with first width 2400.0
1004,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,1.888698139360429,Adaptive Biweight with first width 2400.0
1005,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2551604887907228,Adaptive Biweight with first width 2400.0
1006,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.3676718646803545,Adaptive Biweight with first width 2400.0
1007,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.098286885331147,Adaptive Biweight with first width 2400.0
1008,12000.0,0,0,50,nu,1922.4489795918369,100,0.23177601619160065,0.2275050776343962,Adaptive Biweight with first width 2400.0
1009,12000.0,0,0,50,alpha,1922.4489795918369,100,1.3271040647664023,1.4166258365147526,Adaptive Biweight with first width 2400.0
1010,12000.0,0,0,50,beta,1922.4489795918369,100,2.0,2.070305108060972,Adaptive Biweight with first width 2400.0
